001e0610bbe5;2018/02/25 00:04:57;coresense:4;frame;Coresense ID;mac_address;01aec5e21700
001e0610bbe5;2018/02/25 00:04:57;coresense:4;frame;TSYS01;temperature;6.6
001e0610bbe5;2018/02/25 00:04:57;coresense:4;frame;BMP180;pressure;1042.76
001e0610bbe5;2018/02/25 00:04:57;coresense:4;frame;BMP180;temperature;28.0
001e0610bbe5;2018/02/25 00:04:57;coresense:4;frame;HIH4030;humidity;64.62
001e0610bbe5;2018/02/25 00:04:57;coresense:4;frame;TSL260RD;intensity;9731
001e0610bbe5;2018/02/25 00:04:57;coresense:4;frame;HMC5883L;magnetic_field.x;-0.15
001e0610bbe5;2018/02/25 00:04:57;coresense:4;frame;HMC5883L;magnetic_field.z;-0.23
001e0610bbe5;2018/02/25 00:04:57;coresense:4;frame;HMC5883L;magnetic_field.y;-0.46
001e0610bbe5;2018/02/25 00:04:57;coresense:4;frame;TSL250RD-LS;intensity;9731
001e0610bbe5;2018/02/25 00:04:57;coresense:4;frame;TMP421;temperature;13.19
